subject_id	trial 	image 	position of image	sugar/free	bid	reaction time 	Q1	Q2	Q3	Q4	gender	age	day
s20	43	44	2	1	15	5.0329648000001725	1	3	2	3	0	38	12
s20	44	26	1	1	5	5.482165799999848	4	3	2	3	0	38	12
s20	45	36	2	1	0	1.7236152000000402	1	1	1	1	0	38	12
s20	46	47	1	0	0	1.0872704999999314	5	3	1	1	0	38	12
s20	47	12	1	1	0	1.303705300000047	1	3	3	3	0	38	12
s20	48	14	1	1	20	1.7829816000000847	1	3	2	3	0	38	12
s20	49	52	2	1	23	1.9885573000001386	2	3	3	3	0	38	12
s20	50	40	2	1	18	1.8760385999999016	1	2	1	3	0	38	12
s20	51	6	2	1	11	1.8487173999999413	1	3	2	2	0	38	12
s20	52	43	1	0	18	2.72238440000001	4	4	2	3	0	38	12
s20	53	48	1	1	0	3.1885833000001185	1	2	1	1	0	38	12
s20	54	1	2	0	12	2.247442699999965	5	5	2	4	0	38	12
s20	55	23	1	0	12	2.6663290999999845	5	4	1	2	0	38	12
s20	56	4	2	1	6	1.6607465000001866	1	3	2	3	0	38	12
s20	57	18	2	1	20	4.441399799999999	2	2	1	3	0	38	12
s20	58	57	1	0	5	1.521929900000032	5	5	1	3	0	38	12
s20	59	53	2	0	47	2.664295999999922	5	5	1	5	0	38	12
s20	60	16	1	1	10	2.1677821000000677	1	2	2	2	0	38	12
s21	1	15	2	0	37	8.51057740000033	5	3	3	5	0	21	13
s21	2	41	1	0	46	10.25967700000001	5	3	1	3	0	21	13
s21	3	45	1	0	20	2.719156699999985	5	4	1	3	0	21	13
s21	4	56	1	1	60	10.504884999999376	5	3	4	5	0	21	13
s21	5	2	2	1	49	9.027487100000144	2	4	3	4	0	21	13
s21	6	57	1	0	13	6.038797199999863	5	5	1	5	0	21	13
s21	7	6	1	1	35	8.345276799999738	2	4	3	5	0	21	13
s21	8	44	2	1	42	10.49392589999934	1	3	1	3	0	21	13
s21	9	29	2	0	63	8.557797200000095	5	3	3	5	0	21	13
s21	10	30	2	1	67	11.041110000000117	3	4	3	5	0	21	13
s21	11	14	1	1	76	13.149104800000714	2	4	3	4	0	21	13
s21	12	40	1	1	55	15.21780569999919	3	4	2	3	0	21	13
s21	13	8	2	1	50	3.077448799999729	4	5	1	5	0	21	13
s21	14	46	2	1	30	5.294152299999951	2	4	3	4	0	21	13
s21	15	9	2	0	48	7.110073599999851	4	5	1	3	0	21	13
s21	16	24	1	1	42	7.3814627000001565	2	4	2	5	0	21	13
s21	17	16	1	1	61	4.236133799999152	2	3	4	4	0	21	13
s21	18	59	1	0	45	10.76015339999958	5	5	1	2	0	21	13
s21	19	3	2	0	52	8.011675400000058	5	4	3	4	0	21	13
s21	20	49	1	0	51	19.876610500000425	5	5	1	5	0	21	13
s21	21	50	2	1	57	6.060212500000489	1	3	1	2	0	21	13
s21	22	38	2	1	40	14.143128900000193	2	4	1	4	0	21	13
s21	23	19	1	0	32	7.588437800000065	5	3	2	3	0	21	13
s21	24	52	1	1	65	18.273244300000442	2	4	1	5	0	21	13
s21	25	13	1	0	74	4.148373300000458	5	5	2	4	0	21	13
s21	26	53	2	0	42	5.499208899999758	5	4	1	4	0	21	13
s21	27	55	1	0	90	11.641347699999642	5	3	3	5	0	21	13
s21	28	7	2	0	42	4.13331560000006	5	5	1	5	0	21	13
s21	29	26	2	1	52	6.322545799999716	2	4	3	5	0	21	13
s21	30	35	2	0	40	3.867265199999565	5	2	4	4	0	21	13
s21	31	39	2	0	45	2.6884054000001925	5	5	1	4	0	21	13
s21	32	22	1	1	35	5.120365499999934	1	2	3	3	0	21	13
s21	33	23	2	0	42	6.082269199999246	4	4	1	3	0	21	13
s21	34	31	1	0	47	4.9532960000005914	2	4	1	3	0	21	13
s21	35	17	1	0	45	13.059807499999806	4	2	3	3	0	21	13
s21	36	20	2	1	50	5.885211099999651	1	4	2	5	0	21	13
s21	37	10	1	1	57	13.236300300000039	4	5	3	5	0	21	13
s21	38	4	2	1	48	7.058440400000109	2	3	2	4	0	21	13
s21	39	18	1	1	52	9.535122299999784	4	3	3	3	0	21	13
s21	40	37	2	0	37	6.895435900000848	5	4	3	5	0	21	13
s21	41	25	2	0	60	3.8394540999997844	5	4	1	5	0	21	13
s21	42	43	2	0	35	4.1230531999999585	1	3	1	3	0	21	13
s21	43	11	1	0	62	9.110993199999939	4	4	1	3	0	21	13
s21	44	21	2	0	61	6.038817000000563	5	5	1	5	0	21	13
s21	45	47	2	0	60	5.871242799999891	5	4	1	3	0	21	13
s21	46	58	1	1	20	3.948037999999542	2	5	1	4	0	21	13
s21	47	1	1	0	39	4.727390500000183	4	4	2	4	0	21	13
s21	48	33	2	0	42	17.11851469999965	5	5	1	2	0	21	13
s21	49	54	1	1	36	8.693926500000089	4	5	3	4	0	21	13
s21	50	42	1	1	55	6.669341400000121	2	3	2	3	0	21	13
s21	51	28	1	1	110	10.927430300000196	2	4	4	4	0	21	13
s21	52	60	2	1	54	4.504521300000306	1	3	2	2	0	21	13
s21	53	36	2	1	40	9.55784549999953	2	1	4	2	0	21	13
s21	54	27	2	0	82	3.3458906999994724	5	5	2	4	0	21	13
s21	55	5	1	0	42	5.457445799999732	5	5	1	5	0	21	13
s21	56	34	1	1	71	13.173548499999924	4	4	1	2	0	21	13
s21	57	51	1	0	60	15.456057299999884	5	4	1	5	0	21	13
s21	58	32	2	1	62	6.53252909999992	1	3	4	4	0	21	13
s21	59	48	1	1	70	7.816972199999327	2	3	1	3	0	21	13
s21	60	12	2	1	97	12.067845999999918	4	3	2	3	0	21	13
s22	1	43	2	0	30	2.220000399998753	3	3	2	2	0	29	13
s22	2	18	2	1	20	2.93574819999958	3	1	2	2	0	29	13
s22	3	36	1	1	60	1.9052479000001767	5	1	2	5	0	29	13
s22	4	11	1	0	40	3.1521013000001403	4	2	3	3	0	29	13
s22	5	14	1	1	80	1.4773946000004798	4	3	2	4	0	29	13
s22	6	58	1	1	0	3.059988599999997	4	2	1	1	0	29	13
s22	7	2	2	1	70	4.890021099998194	3	2	2	2	0	29	13
s22	8	7	2	0	70	2.8607323999985965	4	5	1	3	0	29	13
s22	9	42	1	1	90	1.2548072000008688	4	2	2	4	0	29	13
s22	10	3	1	0	65	2.415181099999245	3	4	1	2	0	29	13
s22	11	22	1	1	91	2.0865193999998155	1	2	2	2	0	29	13
s22	12	55	1	0	75	1.6834110999989207	1	2	1	2	0	29	13
s22	13	23	1	0	5	2.2712613999992755	3	4	1	3	0	29	13
s22	14	48	1	1	41	3.1702485000005254	3	3	1	1	0	29	13
s22	15	27	1	0	0	1.9404716000008193	4	4	1	1	0	29	13
s22	16	34	1	1	75	3.0620167999986734	3	3	1	3	0	29	13
s22	17	24	2	1	20	2.36697809999896	3	2	2	3	0	29	13
s22	18	5	2	0	90	1.2898784999997588	4	5	1	4	0	29	13
s22	19	46	2	1	55	2.176481300000887	2	2	2	3	0	29	13
s22	20	35	2	0	85	1.5720258000001195	5	1	2	5	0	29	13
s22	21	54	1	1	70	2.7546259999999165	4	2	2	3	0	29	13
s22	22	53	2	0	70	1.9377150000000256	5	5	1	3	0	29	13
s22	23	44	2	1	30	1.180592999999135	2	4	1	2	0	29	13
s22	24	40	2	1	20	1.0943279000002804	3	2	2	2	0	29	13
s22	25	52	1	1	100	0.9738995999996405	5	3	2	5	0	29	13
s22	26	32	2	1	40	1.7398150999997597	3	2	1	3	0	29	13
s22	27	17	1	0	40	2.9893350999991526	3	2	1	2	0	29	13
s22	28	19	1	0	45	4.234145800000988	3	3	1	2	0	29	13
s22	29	15	1	0	20	1.2287990000004356	4	1	3	5	0	29	13
s22	30	16	2	1	35	1.1001300999996602	2	2	2	2	0	29	13
s22	31	47	2	0	35	1.6355705999994825	5	3	1	3	0	29	13
s22	32	51	2	0	100	3.2675514000002295	5	5	1	5	0	29	13
s22	33	29	1	0	0	1.6792074000004504	2	2	2	5	0	29	13
s22	34	12	1	1	0	1.2953380000017205	4	2	3	3	0	29	13
s22	35	1	2	0	51	1.8908258999999816	3	3	2	2	0	29	13
s22	36	50	1	1	70	2.5291260999983933	3	3	2	1	0	29	13
s22	37	13	2	0	75	2.354418599999917	4	4	2	3	0	29	13
s22	38	49	2	0	60	1.3022278000007645	3	4	1	3	0	29	13
s22	39	6	2	1	70	5.312542499999836	3	3	1	3	0	29	13
s22	40	4	1	1	55	1.4396727000003011	4	4	2	3	0	29	13
s22	41	28	2	1	0	1.1717673000002833	4	5	2	1	0	29	13
s22	42	37	1	0	0	1.1030455000000075	3	3	1	2	0	29	13
s22	43	45	2	0	75	1.7778367000009894	4	4	1	4	0	29	13
s22	44	31	2	0	60	1.084782500000074	2	4	2	1	0	29	13
s22	45	57	2	0	25	3.160113600000841	3	3	1	2	0	29	13
s22	46	21	1	0	50	1.2607917000004818	2	3	1	3	0	29	13
s22	47	26	2	1	40	2.008406199998717	3	2	1	2	0	29	13
s22	48	10	2	1	60	1.5709456000004138	4	3	2	3	0	29	13
s22	49	30	1	1	0	1.4104456000004575	1	2	2	1	0	29	13
s22	50	39	2	0	50	1.213113700001486	4	3	1	2	0	29	13
s22	51	9	2	0	70	2.3229641999987507	4	5	2	4	0	29	13
s22	52	8	1	1	50	1.6084085999991657	3	4	2	2	0	29	13
s22	53	60	1	1	0	1.2806770999995933	3	1	1	1	0	29	13
s22	54	38	2	1	0	1.3910587999998825	3	3	1	2	0	29	13
s22	55	33	2	0	25	1.447090899999239	4	5	1	2	0	29	13
s22	56	41	1	0	55	1.510121799999979	4	4	1	2	0	29	13
s22	57	25	1	0	51	2.5808883999998216	5	4	1	3	0	29	13
s22	58	59	1	0	0	1.1636251999989327	3	3	1	1	0	29	13
s22	59	20	1	1	0	1.0281746000000567	3	2	2	1	0	29	13
s22	60	56	2	1	0	1.0842228000001342	3	3	2	1	0	29	13
s23	1	29	2	0	60	19.95276039999999	4	1	3	5	1	32	20
s23	2	51	1	0	40	5.552760999999919	3	2	1	5	1	32	20
s23	3	25	2	0	80	28.19875580000007	5	5	1	5	1	32	20
s23	4	28	1	1	120	4.955599500000062	5	4	2	4	1	32	20
s23	5	31	2	0	50	13.49422770000001	2	5	1	3	1	32	20
s23	6	45	2	0	27	9.970156299999871	5	3	1	5	1	32	20
s23	7	53	1	0	12	4.953739800000221	3	2	2	3	1	32	20
s23	8	36	1	1	35	13.008543200000076	5	1	5	5	1	32	20
s23	9	8	2	1	37	11.117191699999694	2	4	2	3	1	32	20
s23	10	2	2	1	13	8.92752180000025	4	3	2	4	1	32	20
s23	11	18	1	1	42	9.023020799999813	2	3	2	5	1	32	20
s23	12	7	2	0	55	28.200920199999928	4	5	1	4	1	32	20
s23	13	57	2	0	5	8.573886299999685	1	2	1	2	1	32	20
s23	14	56	2	1	40	4.849048500000208	1	5	1	3	1	32	20
s23	15	35	1	0	28	6.788634199999706	5	1	2	5	1	32	20
s23	16	22	2	1	0	3.3582092000001467	1	1	2	1	1	32	20
s23	17	54	1	1	0	13.200830100000076	3	3	1	2	1	32	20
s23	18	47	1	0	20	4.180326499999865	5	3	1	4	1	32	20
s23	19	9	2	0	65	2.9499825999996574	4	5	1	3	1	32	20
s23	20	38	2	1	15	7.337036999999782	5	3	1	4	1	32	20
s23	21	34	1	1	35	22.567891800000325	3	5	2	4	1	32	20
s23	22	39	1	0	34	8.701788299999862	5	3	2	3	1	32	20
s23	23	46	1	1	7	3.2983125999999174	5	4	1	4	1	32	20
s23	24	11	2	0	60	10.639485200000308	2	2	4	3	1	32	20
s23	25	15	1	0	0	2.505064299999958	1	2	2	5	1	32	20
s23	26	3	2	0	15	4.424187999999958	2	3	2	2	1	32	20
s23	27	21	2	0	25	2.985037899999952	3	5	1	3	1	32	20
s23	28	5	2	0	30	29.922587599999588	5	4	2	5	1	32	20
s23	29	59	1	0	72	11.400182800000039	4	4	2	4	1	32	20
s23	30	30	1	1	60	3.5494800999999825	5	1	2	4	1	32	20
s23	31	43	1	0	0	5.962262200000168	1	3	2	1	1	32	20
s23	32	37	1	0	20	1.9762031999998726	5	3	1	4	1	32	20
s23	33	42	1	1	40	5.431835599999886	3	3	1	3	1	32	20
s23	34	12	1	1	80	2.3457306000000244	3	5	3	3	1	32	20
s23	35	48	1	1	25	27.119710599999962	3	3	1	2	1	32	20
s23	36	58	2	1	10	3.2640661999998883	1	2	2	1	1	32	20
s23	37	55	1	0	0	10.806452300000274	1	2	2	4	1	32	20
s23	38	17	1	0	35	4.6215761999997085	2	2	1	2	1	32	20
s23	39	4	2	1	35	2.5791235000001507	2	3	3	2	1	32	20
s23	40	1	1	0	27	4.342636100000163	4	3	2	4	1	32	20
s23	41	27	2	0	65	5.024563500000113	5	2	1	2	1	32	20
s23	42	40	2	1	30	8.920503400000143	5	2	2	4	1	32	20
s23	43	44	2	1	35	6.417739299999994	3	4	2	3	1	32	20
s23	44	24	2	1	30	3.4330487000001995	2	4	1	4	1	32	20
s23	45	26	2	1	45	2.143456299999798	4	4	1	4	1	32	20
s23	46	60	2	1	50	7.324356199999784	2	4	1	3	1	32	20
s23	47	23	1	0	30	2.440744800000175	3	3	2	3	1	32	20
s23	48	20	1	1	40	8.966712800000096	2	5	1	3	1	32	20
s23	49	16	2	1	0	1.7602148000000852	1	2	3	2	1	32	20
s23	50	32	2	1	0	1.7197135999999773	1	3	1	2	1	32	20
s23	51	6	2	1	50	5.691775100000086	3	3	2	4	1	32	20
s23	52	14	2	1	100	4.091175000000021	3	4	3	5	1	32	20
s23	53	50	2	1	25	2.991917199999989	4	5	1	1	1	32	20
s23	54	52	2	1	20	6.4450409999999465	2	2	3	3	1	32	20
s23	55	13	1	0	95	4.0756318000003375	2	5	3	4	1	32	20
s23	56	10	1	1	50	5.170629199999894	3	5	1	4	1	32	20
s23	57	41	1	0	60	3.2216530000000603	4	4	1	3	1	32	20
s23	58	19	1	0	45	4.125310200000058	2	4	1	4	1	32	20
s23	59	33	1	0	35	5.63369479999983	4	5	1	4	1	32	20
s23	60	49	1	0	20	8.314501800000016	3	5	2	3	1	32	20
s24	1	18	2	1	35	4.76533709999967	1	4	4	3	0	24	22
s24	2	12	2	1	71	3.468434800000068	5	5	2	5	0	24	22
s24	3	43	1	0	28	6.030962700000146	4	4	3	3	0	24	22
s24	4	50	2	1	63	7.508046500000091	5	5	1	1	0	24	22
s24	5	41	1	0	94	5.727401999999984	5	3	3	4	0	24	22
s24	6	54	2	1	28	24.16292139999996	1	3	3	3	0	24	22
s24	7	35	2	0	36	2.3621831999998903	4	2	4	3	0	24	22
s24	8	7	2	0	46	4.321654700000181	5	4	1	5	0	24	22
s24	9	25	1	0	35	2.3013112999997247	5	4	1	5	0	24	22
s24	10	24	1	1	45	2.314918300000045	3	4	2	5	0	24	22
s24	11	6	1	1	40	2.2030115000002297	4	5	2	5	0	24	22
s24	12	3	1	0	70	1.8373595999996724	4	4	2	4	0	24	22
s24	13	47	1	0	24	4.591246899999987	5	4	2	5	0	24	22
s24	14	26	1	1	48	2.7763998999998876	3	4	1	4	0	24	22
s24	15	46	1	1	27	17.24992229999998	3	5	2	4	0	24	22
s24	16	44	1	1	10	3.8867292999998426	4	4	2	2	0	24	22
s24	17	16	1	1	38	2.224608499999704	5	4	4	5	0	24	22
s24	18	30	1	1	0	1.5875287999997454	3	5	4	1	0	24	22
s24	19	5	2	0	33	3.795379800000319	5	4	2	5	0	24	22
s24	20	20	1	1	54	1.99517220000007	1	5	4	4	0	24	22
s24	21	22	2	1	80	3.264620599999944	1	3	3	3	0	24	22
s24	22	57	1	0	15	2.851487299999917	1	3	3	3	0	24	22
s24	23	31	2	0	32	6.6109206000000995	3	4	2	4	0	24	22
s24	24	51	1	0	43	4.200618899999881	5	5	2	5	0	24	22
s24	25	29	1	0	0	2.6996540000000095	3	5	3	5	0	24	22
s24	26	33	2	0	31	2.3858101999999235	5	3	2	4	0	24	22
s24	27	42	2	1	84	7.843154499999855	3	4	3	3	0	24	22
s24	28	34	1	1	37	4.096395100000336	4	4	3	5	0	24	22
s24	29	14	2	1	89	6.5892423999998755	5	5	2	5	0	24	22
s24	30	4	2	1	34	8.058180099999845	5	4	3	4	0	24	22
s24	31	56	1	1	48	2.3622528000000784	1	4	2	3	0	24	22
s24	32	37	2	0	27	14.632895499999904	5	4	2	5	0	24	22
s24	33	36	2	1	39	5.244480000000294	4	3	4	3	0	24	22
s24	34	45	1	0	42	19.248039499999777	5	5	1	5	0	24	22
s24	35	9	1	0	55	3.0789560999996866	5	5	1	5	0	24	22
s24	36	38	1	1	38	4.1797129000001405	5	4	3	5	0	24	22
s24	37	52	2	1	31	15.38762050000014	5	4	2	5	0	24	22
s24	38	40	1	1	0	2.3108956999999464	3	3	3	1	0	24	22
s24	39	21	2	0	37	4.0629933000000165	5	4	2	5	0	24	22
s24	40	60	1	1	41	3.8128454999996393	4	2	3	2	0	24	22
s24	41	48	2	1	6	1.8550168000001577	1	4	2	3	0	24	22
s24	42	17	1	0	56	7.12849610000012	2	3	4	4	0	24	22
s24	43	15	2	0	43	2.834679199999755	4	3	4	5	0	24	22
s24	44	55	1	0	62	2.5793487999999343	1	3	3	3	0	24	22
s24	45	59	2	0	27	2.551500600000054	3	2	3	2	0	24	22
s24	46	11	2	0	38	14.755007899999782	5	5	3	5	0	24	22
s24	47	28	1	1	47	8.359320699999898	3	2	3	2	0	24	22
s24	48	53	2	0	26	3.480715600000167	4	4	3	3	0	24	22
s24	49	8	2	1	12	2.2548220999997284	3	4	2	3	0	24	22
s24	50	13	1	0	40	1.884201800000028	5	5	2	4	0	24	22
s24	51	58	2	1	17	4.8174260999999206	1	3	3	3	0	24	22
s24	52	39	1	0	0	4.487665399999969	3	4	3	1	0	24	22
s24	53	10	2	1	68	7.795312499999909	5	5	3	5	0	24	22
s24	54	23	2	0	32	3.8872388999998293	5	4	2	5	0	24	22
s24	55	19	2	0	73	12.365379500000017	4	5	3	5	0	24	22
s24	56	27	1	0	10	1.5598801999999523	3	2	3	2	0	24	22
s24	57	32	2	1	91	5.834143600000061	1	4	2	3	0	24	22
s24	58	49	2	0	44	4.692607800000133	5	5	1	5	0	24	22
s24	59	1	2	0	38	3.5484550000001036	4	4	3	5	0	24	22
s24	60	2	1	1	38	3.368105099999866	4	4	2	4	0	24	22
s25	1	45	2	0	0	3.954001999999491	5	3	2	3	1	26	22
s25	2	56	1	1	20	3.9245387999999366	5	3	4	5	1	26	22
s25	3	15	2	0	60	5.050540200000796	5	4	2	5	1	26	22
s25	4	25	1	0	80	3.11953800000083	5	3	2	5	1	26	22
s25	5	7	2	0	25	9.028930600000422	5	5	1	3	1	26	22
s25	6	37	1	0	0	2.4799722999996447	5	5	1	1	1	26	22
s25	7	54	2	1	10	3.3436382999998386	5	5	1	3	1	26	22
s25	8	1	2	0	30	4.097352700000556	4	5	2	2	1	26	22
s25	9	35	1	0	15	5.845166500000232	5	2	2	4	1	26	22
s25	10	18	2	1	40	3.455030400000396	4	4	3	5	1	26	22
s25	11	9	2	0	35	5.127277599999616	5	5	1	4	1	26	22
s25	12	34	2	1	0	2.4537381000000096	1	3	2	2	1	26	22
s25	13	14	2	1	65	6.362983100000747	5	4	2	5	1	26	22
s25	14	40	2	1	0	2.952655500000219	2	4	1	1	1	26	22
s25	15	11	1	0	70	2.673657400000593	5	4	1	5	1	26	22
s25	16	60	1	1	50	2.8663250999998127	2	3	2	4	1	26	22
s25	17	57	2	0	45	5.202249300000403	5	5	1	3	1	26	22
s25	18	48	1	1	15	6.680674600000202	2	2	3	2	1	26	22
s25	19	19	1	0	70	3.426363300000048	5	3	2	5	1	26	22
s25	20	38	1	1	0	2.80858360000002	4	5	1	2	1	26	22
s25	21	24	2	1	45	8.61716190000061	2	4	2	3	1	26	22
s25	22	4	1	1	50	3.704697999999553	4	5	3	3	1	26	22
s25	23	8	2	1	70	3.3221500000008746	1	4	2	4	1	26	22
s25	24	30	1	1	30	2.4379025999996884	2	5	1	2	1	26	22
s25	25	21	2	0	90	4.943659599999592	5	2	3	5	1	26	22
s25	26	36	1	1	15	2.7963110000000597	2	1	2	3	1	26	22
s25	27	42	2	1	45	5.001382899999953	4	3	3	4	1	26	22
s25	28	49	2	0	85	6.560023699999874	5	3	3	5	1	26	22
s25	29	6	1	1	55	9.636894799999936	2	4	2	3	1	26	22
s25	30	5	1	0	35	4.964303200000359	4	5	2	4	1	26	22
s25	31	29	2	0	15	4.241159299999708	5	5	1	5	1	26	22
s25	32	55	1	0	35	4.286422500000299	4	3	4	4	1	26	22
s25	33	39	1	0	0	2.6055537000002005	4	3	1	1	1	26	22
s25	34	43	2	0	20	3.4516189000005397	2	4	2	3	1	26	22
s25	35	46	1	1	55	3.472486300000128	4	3	2	3	1	26	22
s25	36	50	2	1	70	4.696367900000041	4	4	2	1	1	26	22
s25	37	33	1	0	0	2.2223522999993293	4	5	1	2	1	26	22
s25	38	12	2	1	80	3.6104402999999365	5	3	2	4	1	26	22
s25	39	52	1	1	85	2.0569045000002006	4	5	3	5	1	26	22
s25	40	2	1	1	56	12.878874600000017	4	3	2	3	1	26	22
s25	41	17	1	0	65	4.500304700000015	4	3	2	4	1	26	22
s25	42	51	2	0	80	3.658639199999925	5	5	2	5	1	26	22
s25	43	53	2	0	25	2.6230476000000635	4	4	1	3	1	26	22
s25	44	31	1	0	0	3.635693700000047	4	2	2	1	1	26	22
s25	45	3	2	0	45	2.8444903999998132	5	5	2	2	1	26	22
s25	46	41	2	0	65	6.061754099999234	4	4	2	4	1	26	22
s25	47	16	1	1	60	3.724098600000616	4	3	2	3	1	26	22
s25	48	28	2	1	0	3.4612026000004334	4	3	2	2	1	26	22
s25	49	47	2	0	10	2.2342640999995638	5	4	3	3	1	26	22
s25	50	44	1	1	30	2.021683799999664	1	4	2	3	1	26	22
s25	51	20	2	1	54	17.598475799999505	4	4	2	4	1	26	22
s25	52	10	2	1	15	4.2126829000008	5	4	2	4	1	26	22
s25	53	58	1	1	35	4.859624300000178	3	2	4	3	1	26	22
s25	54	26	1	1	25	2.1223588000002565	1	3	2	3	1	26	22
s25	55	23	1	0	30	2.789627300000575	5	3	2	4	1	26	22
s25	56	32	1	1	40	1.9044261999997616	4	3	2	4	1	26	22
s25	57	22	1	1	0	3.5286096999998335	1	3	3	3	1	26	22
s25	58	27	2	0	0	2.3074212999999872	4	2	2	1	1	26	22
s25	59	59	1	0	0	1.9824558000000252	5	5	2	5	1	26	22
s25	60	13	2	0	80	4.937813699999424	5	4	2	5	1	26	22
s26	1	16	1	1	15	15.388326300000017	5	2	4	3	0	21	23
s26	2	59	2	0	35	10.445022299999891	5	5	1	4	0	21	23
s26	3	17	2	0	0	7.303081300000031	5	5	1	2	0	21	23
s26	4	55	2	0	0	6.667394399999921	2	5	1	2	0	21	23
s26	5	8	1	1	40	6.6471206999999595	4	5	2	5	0	21	23
s26	6	36	2	1	50	10.625726099999838	5	3	2	4	0	21	23
s26	7	44	2	1	35	5.9925495999998475	5	4	2	4	0	21	23
s26	8	57	1	0	10	2.340432299999975	4	4	1	4	0	21	23
s26	9	24	2	1	45	5.947384899999861	4	4	1	4	0	21	23
s26	10	4	2	1	50	5.343389299999899	4	4	2	5	0	21	23
s26	11	9	1	0	35	2.2857036999998854	5	5	2	5	0	21	23
s26	12	7	1	0	25	2.9670728999999483	4	5	2	4	0	21	23
s26	13	2	2	1	45	4.286886399999958	5	4	2	5	0	21	23
s26	14	50	2	1	50	1.8968327000000045	5	5	2	2	0	21	23
s26	15	34	1	1	30	2.4428638000001683	5	5	1	3	0	21	23
s26	16	29	2	0	0	1.842257199999949	4	5	1	5	0	21	23
s26	17	52	2	1	60	3.428902899999912	5	4	1	5	0	21	23
s26	18	46	1	1	45	9.883287399999972	5	4	1	4	0	21	23
s26	19	60	1	1	29	3.7549033000000236	4	5	1	3	0	21	23
s26	20	58	2	1	10	4.18046779999986	4	3	1	4	0	21	23
s26	21	26	1	1	60	1.7853487999998379	5	4	1	5	0	21	23
s26	22	13	1	0	55	4.750858600000129	5	5	1	5	0	21	23
s26	23	43	2	0	60	3.763939100000016	3	4	2	5	0	21	23
s26	24	5	2	0	30	4.915801300000112	4	5	2	3	0	21	23
s26	25	20	2	1	60	5.318308200000047	4	4	2	5	0	21	23
s26	26	41	1	0	53	6.058451200000036	5	4	1	5	0	21	23
s26	27	30	2	1	0	2.0404849999999897	4	5	1	1	0	21	23
s26	28	32	1	1	0	1.9555083000000195	2	5	1	2	0	21	23
s26	29	15	1	0	45	2.4516304999999647	5	3	3	5	0	21	23
s26	30	19	1	0	50	3.5678179999999884	5	4	1	5	0	21	23
s26	31	6	2	1	55	3.388475900000003	4	5	2	3	0	21	23
s26	32	49	2	0	35	6.350079000000051	5	4	2	5	0	21	23
s26	33	56	1	1	65	3.6700349000000188	4	4	2	5	0	21	23
s26	34	53	2	0	25	2.1438263000000006	4	5	1	2	0	21	23
s26	35	23	2	0	40	2.6618490999999267	5	4	1	5	0	21	23
s26	36	33	2	0	25	1.7736044000000675	5	5	1	3	0	21	23
s26	37	31	2	0	25	1.8578243000001748	5	5	1	2	0	21	23
s26	38	3	1	0	40	3.5285675999998602	5	4	2	5	0	21	23
s26	39	27	1	0	65	6.582614599999943	5	5	1	5	0	21	23
s26	40	21	1	0	30	4.6330911000000015	3	5	1	3	0	21	23
s26	41	28	2	1	65	3.446226900000056	5	5	2	5	0	21	23
s26	42	45	1	0	15	4.132843999999977	5	5	1	3	0	21	23
s26	43	35	1	0	45	1.7418362000000798	5	3	2	4	0	21	23
s26	44	48	1	1	10	2.349572500000022	2	5	2	2	0	21	23
s26	45	51	1	0	40	2.9205601000001025	5	4	1	5	0	21	23
s26	46	39	1	0	30	6.377942200000007	5	5	2	4	0	21	23
s26	47	1	2	0	35	2.8994522999998935	5	5	2	4	0	21	23
s26	48	47	2	0	0	2.1013030000001436	3	5	1	2	0	21	23
s26	49	42	1	1	15	2.5491420000000744	5	4	2	3	0	21	23
s26	50	25	1	0	60	3.265064299999949	5	4	1	5	0	21	23
s26	51	11	1	0	34	4.782155199999806	5	3	3	4	0	21	23
s26	52	22	1	1	26	3.073242000000164	2	4	1	2	0	21	23
s26	53	54	2	1	10	1.94294560000003	4	3	2	2	0	21	23
s26	54	12	2	1	40	5.76592810000011	5	4	2	4	0	21	23
s26	55	37	2	0	23	10.07960490000005	5	5	1	2	0	21	23
s26	56	18	2	1	25	8.091155900000103	4	5	1	2	0	21	23
s26	57	40	1	1	47	5.584083899999996	4	5	2	4	0	21	23
s26	58	10	1	1	45	2.920581000000084	5	5	2	5	0	21	23
s26	59	14	2	1	50	3.235298000000057	5	5	2	5	0	21	23
s26	60	38	1	1	11	3.6825523999998495	5	5	1	2	0	21	23
s27	1	43	2	0	100	7.434757399998489	1	2	2	2	1	19	23
s27	2	24	1	1	29	9.107244699996954	1	2	2	3	1	19	23
s27	3	27	1	0	120	5.657252099998004	5	3	5	4	1	19	23
s27	4	46	2	1	27	6.561967599998752	1	2	2	2	1	19	23
s27	5	28	2	1	135	3.87928429999738	5	2	5	4	1	19	23
s27	6	56	1	1	110	5.5801216999971075	2	3	4	3	1	19	23
s27	7	49	2	0	90	4.214835299997503	2	3	2	3	1	19	23
s27	8	59	1	0	120	2.3368962000022293	5	2	4	5	1	19	23
s27	9	52	2	1	75	2.8465023999997356	4	2	2	3	1	19	23
s27	10	32	2	1	105	2.939252899999701	5	2	5	5	1	19	23
s27	11	36	2	1	90	2.366541799998231	5	2	3	3	1	19	23
s27	12	41	2	0	140	2.1890153999993345	4	3	3	4	1	19	23
s27	13	58	1	1	40	2.585521900000458	1	2	2	2	1	19	23
s27	14	8	2	1	50	2.2377457000002323	4	3	3	3	1	19	23
s27	15	47	1	0	40	3.5129550999990897	5	4	3	1	1	19	23
s27	16	42	2	1	100	2.8150849000012386	5	1	4	5	1	19	23
